t,id,id_ind,dep_share,price,DFF,log_numbranch,log_numemp_numbran,exponpremises_at,salaries_at,DFF_IV
3,161,2,.000089,-.2237985,1.9241803,3.091043,-2.061423,.3209422,1.060596,0
3,162,2,.0000636,1.467867,1.9241803,3.637586,-2.307862,.5947793,1.977366,0
3,163,2,.0001679,-.7753049,1.9241803,3.258096,-1.64069,.2700982,1.060596,0
3,164,2,.0000443,1.114892,1.9241803,2.833213,-1.987345,.3570736,1.950508,0
3,165,2,.0000219,1.077787,1.9241803,2.564949,-2.487988,.5133933,1.756483,0
3,167,2,.0000666,.7044615,1.9241803,3.218876,-2.271086,.7980613,1.87239,0
3,168,2,.0000708,1.448297,1.9241803,2.833213,-2.290889,.7823756,1.53496,0
3,169,2,.0001409,.1739903,1.9241803,3.637586,-2.073146,.3251663,1.464352,0
3,170,2,.0001283,-.169954,1.9241803,3.526361,-2.020063,.336638,1.740749,0
3,171,2,.0000744,.591016,1.9241803,3.044523,-1.614211,.7439997,2.461319,0
3,172,2,.0007131,-2.166624,1.9241803,2.639057,-.98656,.2700982,1.060596,0
3,173,2,.0000453,-.0997391,1.9241803,2.944439,-1.890127,.492201,1.970019,0
3,174,2,.0097251,1.892363,1.9241803,7.357556,-1.69345,.2700982,1.060596,0
3,175,2,.0000633,-.8297149,1.9241803,2.70805,-1.811962,.5622786,2.259544,0
3,176,2,.0002193,.8056694,1.9241803,3.663562,-2.001531,.4560074,1.692319,0
3,177,2,.0009606,1.964637,1.9241803,6.118097,-1.902863,.7854831,2.108309,0
3,178,2,.0001023,-.6728229,1.9241803,2.833213,-1.651486,.4423684,1.629586,0
3,179,2,.0002089,-1.152074,1.9241803,3.091043,-2.147136,.314377,1.060596,0
3,180,2,.0000376,.0641106,1.9241803,2.639057,-2.200802,.7980613,2.208487,0
3,181,2,.0007504,.2301947,1.9241803,3.7612,-.6521392,.4252474,1.965377,0
3,182,2,.0000267,-.3545942,1.9241803,2.197225,-2.187274,.2857897,1.134188,0
3,184,2,.0015044,.66851,1.9241803,5.02388,-1.795054,.2700982,1.060596,0
3,185,2,.0000472,.4914816,1.9241803,3.135494,-2.311319,.7473155,1.907137,0
3,186,2,.0000347,.3466343,1.9241803,2.397895,-2.215574,.2786568,1.124596,0
3,187,2,.0000795,-.4136329,1.9241803,3.332205,-2.184802,.3460242,1.468933,0
3,188,2,.0065466,.3035359,1.9241803,6.904751,-1.761042,.3546595,1.49669,0
3,189,2,.0001079,-.3493965,1.9241803,3.401197,-1.88607,.4388067,1.646455,0
3,190,2,.0000315,.8982579,1.9241803,2.70805,-2.357394,.7980613,2.504986,0
3,191,2,.0003683,.2649452,1.9241803,4.007333,-1.548599,.3737444,1.468537,0
3,192,2,.000075,.4020392,1.9241803,1.386294,-1.300117,.3023416,1.060596,0
3,193,2,.0000586,.4723299,1.9241803,3.258096,-2.298746,.3450757,1.526315,0
3,194,2,.0000611,.7438468,1.9241803,2.639057,-1.810506,.3748638,1.537931,0
3,195,2,.0000537,.7496621,1.9241803,2.995732,-2.103734,.4833552,1.85407,0
3,196,2,.0000676,-.3125382,1.9241803,2.833213,-2.100845,.3633698,1.749071,0
3,197,2,.0000378,.4845554,1.9241803,2.484907,-2.059639,.5634798,1.81434,0
3,199,2,.0000225,2.261755,1.9241803,3.496508,-2.275678,.7459794,2.646105,0
3,200,2,.0000858,.9252635,1.9241803,2.772589,-1.634756,.3930627,1.511431,0
3,201,2,.0000478,.3187331,1.9241803,2.944439,-2.151446,.5042781,2.180705,0
3,202,2,.0000676,.1711616,1.9241803,2.833213,-2.302585,.2704733,1.060596,0
3,203,2,.0000893,.0931956,1.9241803,3.295837,-1.239152,.7980613,2.428144,0
3,204,2,.0009016,-.5145238,1.9241803,5.204007,-1.99397,.4068269,1.415285,0
3,205,2,.0000483,.762527,1.9241803,2.70805,-1.883875,.4478543,1.737955,0
3,206,2,.0007688,1.409396,1.9241803,5.416101,-1.541364,.5771185,2.502226,0
3,207,2,.0001208,-.9519047,1.9241803,2.833213,-2.031212,.2700982,1.060596,0
3,208,2,.0000394,1.102805,1.9241803,2.833213,-1.877702,.7980613,2.646105,0
3,209,2,.0002521,1.18235,1.9241803,3.637586,-1.687399,.6113738,1.631117,0
3,210,2,.0001212,.6526223,1.9241803,3.332205,-1.79749,.5158083,1.867781,0
3,211,2,.0000431,-.2947774,1.9241803,2.772589,-2.394152,.6583661,1.583716,0
3,212,2,.0000466,.3685433,1.9241803,3.332205,-2.465104,.2700982,1.345429,0
3,213,2,.000061,.7050915,1.9241803,2.639057,-2.062444,.2700982,1.22747,0
3,214,2,.000071,.4130105,1.9241803,2.944439,-1.977455,.5133192,1.480893,0
3,215,2,.0000329,-.1981026,1.9241803,2.772589,-2.367124,.3925018,1.730236,0
3,216,2,.0000318,.7370567,1.9241803,2.484907,-2.059639,.4699837,1.951045,0
3,217,2,.00004,.5561571,1.9241803,3.044523,-2.293106,.6888512,2.286584,0
3,218,2,.0000515,.1444189,1.9241803,2.397895,-1.730066,.3931428,1.846814,0
3,220,2,.0000341,.6881236,1.9241803,2.564949,-2.101215,.5409246,2.225075,0
3,221,2,.0008423,.9473625,1.9241803,4.454347,-1.106902,.2700982,1.41642,0
3,222,2,.0000467,.1304628,1.9241803,2.639057,-1.961024,.471838,1.786126,0
3,223,2,.0000349,-.7443398,1.9241803,2.484907,-2.759344,.2700982,1.060596,0
3,224,2,.0000707,.6564107,1.9241803,3.091043,-2.143253,.4665931,1.786113,0
3,225,2,.0006235,.6943668,1.9241803,5.123964,-1.881762,.4062199,1.915836,0
3,226,2,.0003419,-.7797362,1.9241803,4.442651,-2.093183,.4868622,1.454928,0
3,227,2,.0002088,.8361851,1.9241803,2.70805,-.8802803,.3378065,1.401536,0
3,228,2,.0001429,.1098686,1.9241803,3.73767,-2.202955,.4249235,1.221161,0
3,229,2,.0000286,.7017088,1.9241803,2.70805,-2.393239,.6370334,2.485444,0
3,230,2,.0000441,.5078758,1.9241803,2.772589,-2.450505,.327806,1.378634,0
3,231,2,.0000769,.3693737,1.9241803,3.178054,-1.832582,.4888049,1.74883,0
3,232,2,.0001455,.9943928,1.9241803,3.465736,-1.799918,.3396242,1.815617,0
3,233,2,.0000322,.4242252,1.9241803,2.397895,-1.985786,.4756167,1.675763,0
3,235,2,.0001062,.1260602,1.9241803,3.218876,-1.873404,.3412026,1.324835,0
3,236,2,.0002674,.1270514,1.9241803,4.060443,-2.306039,.2970421,1.060596,0
3,237,2,.0000724,-.0405169,1.9241803,2.944439,-1.793867,.404172,1.628173,0
3,238,2,.0000318,.3729066,1.9241803,2.397895,-2.215574,.3467988,1.536126,0
3,239,2,.0000486,.6067973,1.9241803,2.772589,-2.011783,.4340197,1.756844,0
3,240,2,.0000651,.3627223,1.9241803,2.70805,-1.707418,.3971484,1.903558,0
3,241,2,.0001532,.226283,1.9241803,3.688879,-2.015528,.4633493,1.188507,0
3,242,2,.0000642,-.355066,1.9241803,2.944439,-2.032156,.5713031,1.642728,0
3,243,2,.0000197,.5754117,1.9241803,2.70805,-2.769926,.4044783,1.966601,0
3,244,2,.0001211,.7094837,1.9241803,3.091043,-1.870213,.4369227,1.526429,0
3,245,2,.0005683,.8531197,1.9241803,5.416101,-2.381628,.5161141,1.71327,0
3,246,2,.0000954,-.115253,1.9241803,3.044523,-1.803254,.5268878,1.649963,0
3,247,2,.0001762,-.1765206,1.9241803,2.995732,-1.7487,.2787853,1.142222,0
3,248,2,.0000881,.4098106,1.9241803,2.890372,-2.027482,.6999463,1.470357,0
3,250,2,.0003632,.5885292,1.9241803,2.944439,-.9255439,.2700982,1.066095,0
3,251,2,.0000729,.879026,1.9241803,2.484907,-1.403101,.4212164,1.966663,0
3,252,2,.0001944,-.5017965,1.9241803,2.70805,-1.299505,.3522134,1.23477,0
3,254,2,.0000761,.6249372,1.9241803,3.135494,-2.160935,.4521601,1.71268,0
3,255,2,.0001512,-1.287138,1.9241803,3.555348,-2.832642,.2700982,1.060596,0
3,256,2,.0000391,.3957435,1.9241803,2.484907,-2.465104,.3000693,1.280631,0
3,257,2,.000063,-.0516643,1.9241803,3.367296,-2.219893,.5522722,2.416191,0
3,259,2,.0002994,-.5489993,1.9241803,2.397895,-.9027465,.3155559,1.307521,0
3,260,2,.0002397,1.762539,1.9241803,6.212606,-2.476605,.7980613,2.646105,0
3,261,2,.0117778,.131584,1.9241803,6.124683,-1.402442,.2700982,1.060596,0
3,262,2,.0002946,.0552117,1.9241803,3.89182,-1.910819,.3261833,1.060596,0
3,263,2,.0000728,.3788196,1.9241803,2.772589,-1.836495,.3588655,1.304684,0
3,265,2,.0001106,-.136696,1.9241803,3.7612,-2.447476,.5247223,1.9353,0
3,266,2,.000016,.5276347,1.9241803,2.564949,-2.487988,.7980613,2.452446,0
3,268,2,.0000429,-1.098403,1.9241803,1.791759,-1.832582,.3149222,1.183891,0
3,269,2,.0000826,.7806077,1.9241803,2.70805,-1.52326,.4083752,2.017151,0
3,270,2,.0001628,-.3574735,1.9241803,3.73767,-2.12424,.3431926,1.611188,0
3,271,2,.00016,1.056707,1.9241803,3.258096,-1.783334,.4487298,1.804539,0
3,272,2,.0004437,1.204782,1.9241803,4.955827,-2.122026,.6378316,1.739855,0
3,274,2,.0000517,.298688,1.9241803,2.639057,-1.986732,.3527697,1.335848,0
3,275,2,.0000864,-.2532615,1.9241803,2.639057,-1.911509,.2700982,1.060596,0
3,276,2,.0000572,-.1018266,1.9241803,2.564949,-1.681182,.3762648,2.136914,0
3,278,2,.0001949,.3922221,1.9241803,3.583519,-1.64047,.5685119,2.562372,0
3,279,2,.0323727,1.398881,1.9241803,8.122372,-.8661587,.5561481,2.373354,0
3,280,2,.0000954,-.2345715,1.9241803,2.944439,-2.052441,.4844255,1.338324,0
3,282,2,.0000218,.0254056,1.9241803,2.397895,-2.397895,.3598534,2.646105,0
3,283,2,.0000873,-.1187632,1.9241803,3.295837,-2.129566,.5874938,2.031364,0
3,284,2,.0003281,.6588559,1.9241803,4.26268,-2.107435,.4249498,1.378967,0
3,285,2,.000027,-.1202614,1.9241803,2.484907,-2.302585,.2761357,1.137384,0
3,286,2,.000098,-.0041941,1.9241803,3.367296,-2.258733,.4381968,1.135285,0
3,288,2,.0000195,1.954287,1.9241803,2.639057,-2.295468,.7980613,2.646105,0
3,289,2,.0000335,.5738871,1.9241803,2.772589,-2.327903,.6775205,2.063288,0
3,290,2,.0002907,.6823851,1.9241803,3.828641,-1.279978,.5643174,2.23831,0
3,292,2,.0000378,.8426231,1.9241803,3.332205,-2.576082,.6481544,1.978783,0
3,293,2,.0000722,.8804331,1.9241803,3.135494,-1.963012,.7700278,2.646105,0
3,294,2,.0000256,.5016194,1.9241803,2.772589,-2.48741,.6107299,1.823909,0
3,295,2,.0000344,-.9451887,1.9241803,2.484907,-1.597015,.5448158,2.416147,0
3,296,2,.0000787,1.755809,1.9241803,2.564949,-1.644667,.2700982,1.136779,0
3,297,2,.000041,1.075458,1.9241803,2.639057,-1.89712,.65892,2.373409,0
3,298,2,.0000939,-.1618543,1.9241803,3.091043,-2.086741,.3236408,1.423342,0
3,299,2,.0000638,-1.495977,1.9241803,2.772589,-2.253795,.2879734,1.210665,0
3,300,2,.0000536,1.918781,1.9241803,3.044523,-2.307358,.5938875,1.648212,0
3,301,2,.0000193,.4372994,1.9241803,2.397895,-1.999119,.770659,2.646105,0
3,302,2,.0001508,1.720118,1.9241803,3.663562,-1.810394,.4889374,2.205422,0
3,303,2,.0001048,.9178281,1.9241803,3.555348,-1.870803,.5789449,1.957835,0
3,304,2,.0004534,.5492677,1.9241803,4.672829,-2.245375,.2744815,1.060596,0
3,305,2,.0001277,-.2131708,1.9241803,2.833213,-1.945322,.7575176,1.541717,0
3,306,2,.0704945,-.3682923,1.9241803,6.978214,.4948723,.3296278,1.185094,0
3,307,2,.0001343,.5348203,1.9241803,2.833213,-1.427116,.3975762,1.809833,0
3,308,2,.0000554,-.2368584,1.9241803,2.564949,-1.790222,.4056545,1.740032,0
3,309,2,.0891032,1.401444,1.9241803,8.654866,-1.215554,.3376219,1.096986,0
3,310,2,.0000412,.4053112,1.9241803,3.044523,-2.376693,.4746143,1.453424,0
3,311,2,.0396292,1.892363,1.9241803,8.113127,-1.39629,.2700982,1.060596,0
3,312,2,.0013526,1.261459,1.9241803,5.283204,-1.182049,.4225745,2.64014,0
3,313,2,.000112,.8713927,1.9241803,2.890372,-1.321756,.4652445,2.162156,0
3,314,2,.0002053,.1261351,1.9241803,4.189655,-2.192237,.4237586,1.282046,0
3,315,2,.000393,.7827079,1.9241803,3.7612,-.87361,.7980613,2.646105,0
3,316,2,.0010984,.9051981,1.9241803,5.828946,-2.119529,.6536554,2.051985,0
3,317,2,.000094,-.7974843,1.9241803,1.386294,-.2678795,.7980613,2.646105,0
3,318,2,.0003254,1.116853,1.9241803,4.094345,-1.906049,.459683,1.27524,0
3,319,2,.0000403,.6420223,1.9241803,2.70805,-2.098285,.386946,1.51569,0
3,321,2,.0000507,.2540322,1.9241803,2.639057,-1.892369,.5904074,1.693223,0
3,322,2,.0071632,.9598808,1.9241803,6.992096,-1.670893,.7980613,2.646105,0
3,323,2,.0000554,-.3943198,1.9241803,2.772589,-1.901295,.3119041,1.652147,0
3,326,2,.0039579,1.155799,1.9241803,6.536692,-1.673474,.2940495,1.48985,0
3,327,2,.0000371,-.0635874,1.9241803,2.564949,-1.949764,.3560813,1.578488,0
3,328,2,.0000836,.2253958,1.9241803,3.332205,-2.187982,.4322768,1.24249,0
3,329,2,.0000427,.2025978,1.9241803,2.833213,-2.634362,.2700982,1.202205,0
3,330,2,.0160515,1.707575,1.9241803,7.861727,-1.500355,.330289,1.441182,0
3,331,2,.0001159,.4331278,1.9241803,2.564949,-1.723382,.2700982,1.148723,0
3,332,2,.0002212,.6535587,1.9241803,3.7612,-1.844278,.5556461,1.720826,0
3,333,2,.0001202,1.030964,1.9241803,3.044523,-1.60232,.6084363,1.770823,0
3,334,2,.0000587,1.26425,1.9241803,3.367296,-2.080822,.7602654,2.646105,0
3,335,2,.0000922,.1647238,1.9241803,3.218876,-2.006935,.4029514,1.309487,0
3,336,2,.0002187,.447333,1.9241803,4.343805,-2.099909,.3723423,1.33582,0
3,337,2,.0001591,.3483792,1.9241803,3.401197,-1.689203,.4641286,1.726202,0
3,338,2,.0011721,-1.458704,1.9241803,4.127134,-.8331511,.3464451,1.060596,0
3,339,2,.000052,.0649063,1.9241803,2.564949,-2.107525,.3202608,1.060596,0
3,341,2,.0000369,-.7969546,1.9241803,2.944439,-2.787435,.2700982,1.108202,0
3,342,2,.0000539,-.3673171,1.9241803,2.833213,-2.175693,.7262549,2.100035,0
3,343,2,.000054,-.3885448,1.9241803,2.484907,-2.066196,.3234107,1.075043,0
3,345,2,.0000403,-.3728948,1.9241803,2.639057,-2.267494,.3996431,1.301402,0
3,346,2,.0007465,.0418913,1.9241803,3.610918,.0436288,.751289,2.646105,0
3,347,2,.0000383,-.67616,1.9241803,2.484907,-2.371578,.4244867,1.486722,0
3,348,2,.0000167,.1618738,1.9241803,2.639057,-2.900422,.4824614,1.778467,0
3,349,2,.0003204,.7818889,1.9241803,3.931826,-2.010501,.3359087,1.628269,0
3,350,2,.000036,.9411207,1.9241803,3.988984,-2.966533,.7980613,2.646105,0
3,351,2,.0000727,1.799819,1.9241803,2.833213,-1.427116,.7980613,2.575101,0
3,352,2,.0000685,1.196064,1.9241803,3.135494,-1.840767,.5214687,2.293279,0
3,353,2,.0000539,-.3215341,1.9241803,2.564949,-1.723382,.4793651,2.294739,0
3,354,2,.0002012,.4617732,1.9241803,3.688879,-1.754464,.6172542,2.049359,0
3,355,2,.0147264,1.078715,1.9241803,2.197225,.7006192,.5264887,2.646105,0
3,356,2,.0000763,.627589,1.9241803,3.332205,-2.284885,.4367763,1.376284,0
3,357,2,.000278,.7351779,1.9241803,4.859812,-2.209391,.4360195,1.563019,0
3,358,2,.0000636,-.1154463,1.9241803,2.995732,-2.017406,.4187311,1.97804,0
3,359,2,.0001197,.6977265,1.9241803,3.806663,-1.931788,.601894,2.060265,0
3,360,2,.0000852,1.493036,1.9241803,3.295837,-1.971418,.5445942,2.600265,0
3,361,2,.0000559,-.223962,1.9241803,2.833213,-2.140066,.4737845,1.936749,0
3,362,2,.0002525,.9818802,1.9241803,3.871201,-1.623072,.3590491,1.591614,0
3,364,2,.000417,-1.80735,1.9241803,3.583519,-1.328025,.3433524,1.060596,0
3,366,2,.0000335,.3482814,1.9241803,2.484907,-1.954278,.5540626,1.555158,0
3,367,2,.0017527,-.3417455,1.9241803,5.846439,-1.974197,.5944354,1.11318,0
3,368,2,.0001838,-.5659198,1.9241803,3.850147,-1.949534,.2700982,1.251204,0
3,369,2,.0001405,.9231508,1.9241803,3.332205,-1.569188,.6912969,2.646105,0
3,370,2,.0001584,.219434,1.9241803,4.043051,-2.21689,.6226709,1.44838,0
3,372,2,.0001285,.377596,1.9241803,3.871201,-2.173752,.2832414,1.506,0
3,373,2,.0000657,.391079,1.9241803,2.639057,-1.991954,.4209977,1.412161,0
3,374,2,.0004132,-.0877977,1.9241803,3.806663,-2.191242,.2700982,1.060596,0
3,375,2,.0000587,-.1447721,1.9241803,3.135494,-2.329018,.5427954,1.725919,0
3,376,2,.0000591,.2635303,1.9241803,3.218876,-2.36446,.4864028,1.824335,0
3,377,2,.0000328,.2720929,1.9241803,2.833213,-2.482556,.3007612,1.226556,0
3,378,2,.0001121,.4868826,1.9241803,4.234107,-2.651013,.5148733,1.703407,0
3,381,2,.0000175,.2716047,1.9241803,2.484907,-2.70805,.5160841,1.681151,0
3,382,2,.000036,.1673599,1.9241803,2.484907,-2.021173,.5827506,2.109999,0
3,383,2,.0000457,.6609972,1.9241803,3.135494,-2.412788,.618197,1.833678,0
3,384,2,.0001417,-.2519061,1.9241803,3.7612,-2.108703,.4795495,1.759538,0
3,385,2,.0001398,.1613643,1.9241803,3.610918,-2.739625,.2988664,1.060596,0
3,386,2,.0000684,1.596362,1.9241803,2.772589,-2.035425,.3779066,1.239179,0
3,387,2,.0001893,.8392151,1.9241803,4.204693,-2.15571,.5528205,1.727379,0
3,388,2,.0000991,.1388562,1.9241803,3.663562,-2.175162,.4153204,1.308482,0
3,389,2,.0000552,-.4401444,1.9241803,2.70805,-1.775886,.3945511,2.06712,0
3,390,2,.0006418,-.5970814,1.9241803,3.912023,-1.610438,.2700982,1.060596,0
3,391,2,.0000347,.7633113,1.9241803,2.079442,-2.173752,.2700982,1.060596,0
3,392,2,.0001352,-1.112802,1.9241803,3.218876,-1.921413,.4285786,1.533513,0
3,393,2,.0001543,1.172503,1.9241803,3.433987,-1.450231,.7462718,2.646105,0
3,394,2,.001204,1.285185,1.9241803,5.225747,-1.318133,.4639429,1.96929,0
3,395,2,.0001549,.7881927,1.9241803,3.89182,-2.116868,.5588709,1.618834,0
3,396,2,.0000399,-.4843234,1.9241803,2.079442,-2.207275,.5683454,1.580946,0
3,397,2,.0009024,.5776737,1.9241803,5.641907,-1.825955,.4930293,2.065421,0
3,398,2,.0000392,.421139,1.9241803,2.70805,-2.585833,.3216669,1.413989,0
3,400,2,.0002411,.9996125,1.9241803,4.110874,-1.998239,.4681046,2.117738,0
3,401,2,.0000675,-.4862491,1.9241803,2.639057,-1.738896,.5138661,1.467759,0
3,402,2,.0000652,2.289078,1.9241803,5.42495,-2.364836,.7980613,2.646105,0
3,403,2,.0000455,.3220352,1.9241803,2.833213,-2.15518,.455522,1.677267,0
3,404,2,.000053,.1560227,1.9241803,2.944439,-2.202502,.6119579,1.320867,0
3,405,2,.0001577,-.1674048,1.9241803,3.637586,-1.988928,.459336,1.784767,0
3,406,2,.0001602,.5337052,1.9241803,4.189655,-2.443939,.3280321,1.220876,0
3,408,2,.0000472,.8872591,1.9241803,2.639057,-1.87359,.7980613,2.646105,0
3,409,2,.0000836,.3951443,1.9241803,2.890372,-1.762201,.5383969,1.557246,0
3,410,2,.0000639,.0655627,1.9241803,2.772589,-1.813239,.3521115,1.717237,0
3,411,2,.0000414,-.0368072,1.9241803,2.484907,-1.908293,.5453249,1.743736,0
3,412,2,.0003312,-.5701854,1.9241803,4.29046,-2.002988,.2908862,1.1685,0
3,413,2,.0001958,.7905253,1.9241803,4.691348,-2.188274,.5783673,1.674344,0
3,414,2,.0002736,.5981545,1.9241803,3.258096,-.3338602,.7266356,2.646105,0
3,415,2,.0000941,-.4141446,1.9241803,3.044523,-2.274414,.3236193,1.060596,0
3,416,2,.000058,1.368843,1.9241803,2.833213,-1.670063,.5368013,2.397037,0
3,417,2,.000065,-1.47971,1.9241803,3.091043,-2.253795,.4214349,1.392009,0
3,418,2,.0000699,-.3728276,1.9241803,2.302585,-1.676647,.300065,1.118126,0
3,419,2,.0000938,.0965922,1.9241803,3.178054,-1.978089,.5613903,1.934168,0
3,421,2,.0000362,-.3352235,1.9241803,2.639057,-2.096733,.5869766,1.833305,0
3,422,2,.0003271,.1642813,1.9241803,4.718499,-2.023872,.5264495,1.74667,0
3,423,2,.0000332,.5147673,1.9241803,2.833213,-2.234377,.6160173,2.129063,0
3,424,2,.0000713,-.8562605,1.9241803,2.70805,-1.803832,.4843126,1.550415,0
3,426,2,.0001387,.5204943,1.9241803,2.833213,-1.847396,.4288433,1.413373,0
3,427,2,.0000169,.899555,1.9241803,2.484907,-2.484907,.5310665,2.168673,0
3,428,2,.000107,.3388821,1.9241803,3.178054,-1.861646,.3016857,1.489823,0
3,429,2,.0001181,.0784041,1.9241803,3.044523,-1.9003,.4090283,1.169153,0
3,430,2,.0000465,-.3206398,1.9241803,2.70805,-2.131437,.3766714,1.599695,0
3,431,2,.0006062,.0283663,1.9241803,4.317488,-1.720742,.3702527,1.423877,0
3,432,2,.0002869,-.2276164,1.9241803,3.218876,-1.562554,.271101,1.060596,0
3,433,2,.000303,-.8623844,1.9241803,4.077538,-1.836828,.6220109,1.201934,0
3,434,2,.0000184,-.0678677,1.9241803,2.302585,-2.419119,.4002346,1.662058,0
3,435,2,.0004127,.6199916,1.9241803,4.025352,-1.398512,.4225843,1.569197,0
3,436,2,.0001238,.2606911,1.9241803,3.433987,-2.025442,.3507437,1.433998,0
3,437,2,.0002463,.4286134,1.9241803,2.890372,-1.282936,.5005337,1.072852,0
3,438,2,.0000999,1.527143,1.9241803,3.091043,-1.735207,.5077369,1.339877,0
3,439,2,.0000417,-.1416447,1.9241803,2.564949,-2.034321,.3324493,1.6111,0
3,440,2,.0001057,.6031292,1.9241803,3.713572,-1.895495,.6090919,2.440484,0
3,441,2,.0003893,-.7016851,1.9241803,3.044523,-.7007954,.3004078,1.687233,0
3,442,2,.0006847,1.060388,1.9241803,4.934474,-2.331784,.3544835,1.089623,0
3,443,2,.0007207,.4608076,1.9241803,4.127134,-1.364596,.4270027,1.735831,0
3,444,2,.0000261,.1217439,1.9241803,2.772589,-2.615585,.2700982,1.243241,0
3,445,2,.0001589,.3256094,1.9241803,3.583519,-2.280606,.7665455,1.812561,0
3,446,2,.0000715,.6637013,1.9241803,2.772589,-1.677315,.5680942,1.897023,0
3,447,2,.0000899,-.1275863,1.9241803,2.995732,-1.851509,.4117767,1.658954,0
3,448,2,.0000347,1.451259,1.9241803,2.639057,-2.068078,.6734632,2.368832,0
3,449,2,.0000644,-.9597952,1.9241803,2.302585,-1.958995,.525608,1.16922,0
3,450,2,.000151,-.4477668,1.9241803,2.995732,-1.84516,.3169793,1.111329,0
3,451,2,.0004097,-1.384259,1.9241803,3.713572,-1.106448,.4353243,1.060596,0
3,452,2,.0001789,-.0064179,1.9241803,3.970292,-2.000386,.657085,1.808958,0
3,454,2,.0112109,.6543441,1.9241803,7.455877,-1.857677,.3141847,1.298321,0
3,455,2,.0001588,-.5666673,1.9241803,2.70805,-1.455287,.3527888,1.181354,0
3,456,2,.0008054,.7404072,1.9241803,4.553877,-1.695684,.2802362,1.175287,0
3,457,2,.0000332,-.0560316,1.9241803,2.484907,-2.261763,.4526614,2.278987,0
3,458,2,.000081,-.1438597,1.9241803,3.091043,-2.428355,.4765624,1.060596,0
3,459,2,.0000263,1.252154,1.9241803,2.302585,-2.063568,.7071558,2.162578,0
3,460,2,.0000606,-.0730801,1.9241803,2.833213,-1.877702,.2700982,1.458691,0
3,461,2,.0000239,.802965,1.9241803,2.484907,-2.13425,.6379227,2.160088,0
3,462,2,.0010865,1.740471,1.9241803,4.779123,-1.118901,.4395145,1.992057,0
3,463,2,.0008467,.1643376,1.9241803,4.85203,-1.763719,.6171605,1.804053,0
3,464,2,.0001927,.5585409,1.9241803,3.871201,-2.220621,.4367065,1.273292,0
3,465,2,.000876,1.723865,1.9241803,0,-.3710637,.2700982,1.060596,0
3,466,2,.0001417,.3127833,1.9241803,3.637586,-2.26387,.4476524,1.555255,0
3,467,2,.0001429,.6676228,1.9241803,3.89182,-1.961749,.3940428,1.532301,0
3,468,2,.0000676,.7272125,1.9241803,2.639057,-1.702964,.3318076,1.903002,0
3,469,2,.0000187,.6856479,1.9241803,2.484907,-2.238047,.685799,1.855404,0
3,471,2,.0000233,1.450685,1.9241803,2.484907,-2.072797,.5836299,2.646105,0
3,472,2,.0036447,.7349219,1.9241803,6.386879,-1.5868,.4887025,1.93426,0
3,473,2,.0002892,2.204106,1.9241803,4.454347,-2.321365,.3824055,1.060596,0
3,475,2,.0003659,.7220749,1.9241803,3.663562,-1.327542,.3258756,1.181427,0
3,476,2,.0003675,.7053224,1.9241803,4.812184,-2.165301,.2779631,1.060596,0
3,477,2,.0000575,.018459,1.9241803,3.135494,-2.315714,.4121428,1.595937,0
3,479,2,.0000594,1.454005,1.9241803,2.484907,-1.908293,.5976977,2.394514,0
3,480,2,.0000596,1.376202,1.9241803,2.995732,-2.044074,.7980613,2.646105,0
3,481,2,.0000697,-.1154826,1.9241803,3.332205,-2.172184,.5784984,1.791914,0
3,482,2,.000069,.9821078,1.9241803,3.135494,-1.70041,.7980613,2.202127,0
3,483,2,.0001082,-.5915935,1.9241803,2.944439,-1.21633,.7086179,1.884369,0
3,484,2,.0001304,.5495204,1.9241803,3.258096,-1.719081,.6162096,1.658177,0
3,485,2,.0000513,-.725556,1.9241803,2.890372,-2.143684,.4968197,1.430768,0
3,486,2,.0000988,.5338598,1.9241803,4.025352,-2.569065,.5153748,1.906135,0
3,487,2,.0000335,1.240313,1.9241803,2.772589,-2.136012,.548431,2.153708,0
3,488,2,.0000815,.1155888,1.9241803,3.332205,-2.29902,.2982776,1.296396,0
3,490,2,.0040562,1.006695,1.9241803,6.023448,-1.141934,.3082053,1.772298,0
3,491,2,.0001156,-.0221923,1.9241803,2.564949,-1.201412,.3355885,1.204829,0
3,492,2,.0000395,.1809568,1.9241803,2.639057,-2.114329,.399489,1.555374,0
3,493,2,.0000718,1.255414,1.9241803,2.397895,-1.730066,.6453716,2.489677,0
3,494,2,.0000675,-.2101229,1.9241803,3.526361,-2.36321,.5237866,1.818959,0
3,495,2,.0000523,-.1316365,1.9241803,2.833213,-2.382138,.2700982,1.269453,0
3,496,2,.0001422,.7246667,1.9241803,3.218876,-1.619488,.5776808,1.878121,0
3,497,2,.0000557,-.5186127,1.9241803,2.70805,-1.947244,.7028368,2.19196,0
3,498,2,.0007482,-.2645127,1.9241803,5.170484,-2.122634,.3531569,1.146542,0
3,500,2,.0002193,.1418284,1.9241803,4.127134,-1.96842,.3716741,1.590909,0
3,501,2,.0000259,.54553,1.9241803,2.197225,-2.177422,.5824342,2.094246,0
3,502,2,.0000739,.546553,1.9241803,3.433987,-2.521704,.3979233,1.529233,0
3,503,2,.0010178,-2.143818,1.9241803,3.988984,-1.31829,.2700982,1.060596,0
3,504,2,.0000763,-.0031779,1.9241803,3.258096,-2.478772,.2700982,1.136299,0
